semel,year,school,city,city_norm,match_stage,cluster,index_value,population,locality_form,ses_locality_name,log_population,district,sector,supervision,legal_status,education_stage,nurture_quintile,avg_class_size,total_budget_per_student,teaching_budget_per_student,tuition_per_student,perimeter_per_student,projects_per_student,purchases_per_student,transport_per_student,private_hours_per_student,special_ed_share,log_school_size,math_avg_grade,english_avg_grade,math_5unit_participation,english_5unit_participation,math_takers_total,english_takers_total,students_regular,students_special,budget_total,cost_teaching,cost_tuition,cost_perimeter,cost_projects,cost_purchases,cost_transport,hours_private,combined_avg_grade,total_takers,log_total_takers,iso_outlier,lof_outlier,lof_score,iso_score,outlier_consensus,outlier_any
140129,2014,קרית נוער ירושלים,ירושלים,ירושלים,exact,2.0,-0.919,863795.0,,ירושלים,13.669091908796466,ירושלים,יהודי,ממלכתי דתי,רשמי,"חט""ב ועליונה",4.0,26.857142857142858,25020.63543557326,8132.779449468086,14089.386737588648,1139.416790780142,281.2837234042553,204.92093291369176,-8.058156028368794,0.1249645390070921,0.0375426621160409,6.375024819828097,77.85,73.77385714285714,0.0746268656716417,0.3,67.0,70.0,564.0,22.0,14111638.385663318,4586887.6095,7946414.119999997,642631.0700000001,158644.02,115575.40616332216,-4544.8,70.47999999999999,75.81192857142857,137.0,4.927253685157205,False,False,-1.03120778798844,-0.43179170316276166,False,False
140129,2015,קרית נוער ירושלים,ירושלים,ירושלים,exact,2.0,-0.919,863795.0,,ירושלים,13.669091908796466,ירושלים,יהודי,ממלכתי דתי,רשמי,"חט""ב ועליונה",4.0,26.857142857142858,25020.63543557326,8132.779449468086,14089.386737588648,1139.416790780142,281.2837234042553,204.92093291369176,-8.058156028368794,0.1249645390070921,0.0375426621160409,6.375024819828097,81.40728813559323,75.67287671232877,0.0,0.2191780821917808,59.0,73.0,564.0,22.0,14111638.385663318,4586887.6095,7946414.119999997,642631.0700000001,158644.02,115575.40616332216,-4544.8,70.47999999999999,78.540082423961,132.0,4.890349128221754,False,False,-1.0124887970519203,-0.42233821384803144,False,False
140129,2016,קרית נוער ירושלים,ירושלים,ירושלים,exact,2.0,-0.919,863795.0,,ירושלים,13.669091908796466,ירושלים,יהודי,ממלכתי דתי,רשמי,"חט""ב ועליונה",4.0,26.857142857142858,25020.63543557326,8132.779449468086,14089.386737588648,1139.416790780142,281.2837234042553,204.92093291369176,-8.058156028368794,0.1249645390070921,0.0375426621160409,6.375024819828097,77.95666666666668,81.83888888888887,0.2121212121212121,0.2638888888888889,66.0,72.0,564.0,22.0,14111638.385663318,4586887.6095,7946414.119999997,642631.0700000001,158644.02,115575.40616332216,-4544.8,70.47999999999999,79.89777777777778,138.0,4.9344739331306915,False,False,-1.1409247311638773,-0.45160323365002425,False,False
140137,2013,ישיבת נתיב מאיר,ירושלים,ירושלים,exact,2.0,-0.919,863795.0,,ירושלים,13.669091908796466,ירושלים,יהודי,ממלכתי דתי,רשמי,"חט""ב ועליונה",2.0,24.2,26528.630129263063,8526.76436198347,16440.73600550964,884.8542699724517,307.6888429752066,378.0819656267021,-9.495316804407716,0.1413774104683195,0.0,5.8971538676367405,81.0640425531915,87.52762711864408,0.175438596491228,0.711864406779661,57.0,59.0,363.0,0.0,9629892.736922491,3095215.4634,5967987.169999999,321202.1,111691.05,137243.75352249286,-3446.8,51.31999999999999,84.29583483591779,116.0,4.762173934797756,False,False,-1.0141751751420736,-0.4632413959858657,False,False
140137,2014,ישיבת נתיב מאיר,ירושלים,ירושלים,exact,2.0,-0.919,863795.0,,ירושלים,13.669091908796466,ירושלים,יהודי,ממלכתי דתי,רשמי,"חט""ב ועליונה",2.0,24.2,26528.630129263063,8526.76436198347,16440.73600550964,884.8542699724517,307.6888429752066,378.0819656267021,-9.495316804407716,0.1413774104683195,0.0,5.8971538676367405,81.89955223880598,84.24215189873418,0.0945945945945946,0.6075949367088608,74.0,79.0,363.0,0.0,9629892.736922491,3095215.4634,5967987.169999999,321202.1,111691.05,137243.75352249286,-3446.8,51.31999999999999,83.07085206877008,153.0,5.0369526024136295,False,False,-0.9731924367227218,-0.4464669972192562,False,False
140137,2015,ישיבת נתיב מאיר,ירושלים,ירושלים,exact,2.0,-0.919,863795.0,,ירושלים,13.669091908796466,ירושלים,יהודי,ממלכתי דתי,רשמי,"חט""ב ועליונה",2.0,24.2,26528.630129263063,8526.76436198347,16440.73600550964,884.8542699724517,307.6888429752066,378.0819656267021,-9.495316804407716,0.1413774104683195,0.0,5.8971538676367405,81.4994,83.71777777777778,0.1228070175438596,0.7222222222222222,57.0,54.0,363.0,0.0,9629892.736922491,3095215.4634,5967987.169999999,321202.1,111691.05,137243.75352249286,-3446.8,51.31999999999999,82.60858888888889,111.0,4.718498871295094,False,False,-1.0063043003235774,-0.45917376849127733,False,False
140137,2016,ישיבת נתיב מאיר,ירושלים,ירושלים,exact,2.0,-0.919,863795.0,,ירושלים,13.669091908796466,ירושלים,יהודי,ממלכתי דתי,רשמי,"חט""ב ועליונה",2.0,24.2,26528.630129263063,8526.76436198347,16440.73600550964,884.8542699724517,307.6888429752066,378.0819656267021,-9.495316804407716,0.1413774104683195,0.0,5.8971538676367405,83.3284375,84.30181818181818,0.21875,0.7272727272727273,64.0,66.0,363.0,0.0,9629892.736922491,3095215.4634,5967987.169999999,321202.1,111691.05,137243.75352249286,-3446.8,51.31999999999999,83.8151278409091,130.0,4.875197323201151,False,False,-1.0497363869702974,-0.47254551154818814,False,False
140145,2013,ישיבת חורב,ירושלים,ירושלים,exact,2.0,-0.919,863795.0,,ירושלים,13.669091908796466,ירושלים,יהודי,ממלכתי דתי,מוכר,יסודי ועליונה,1.0,34.26315789473684,23526.048728945934,0.0,20083.329431643622,408.65955453149,2920.2439938556067,127.40444323165922,-13.588694316436252,0.0,0.0384047267355982,6.519147287940395,86.23554621848739,90.45842105263158,0.2689075630252101,0.7272727272727273,119.0,121.0,651.0,26.0,15315457.722543806,0.0,13074247.46,266037.37,1901078.84,82940.29254381015,-8846.24,0.0,88.34698363555948,240.0,5.484796933490655,False,False,-1.024304505756118,-0.5059688448485145,False,False
140145,2014,ישיבת חורב,ירושלים,ירושלים,exact,2.0,-0.919,863795.0,,ירושלים,13.669091908796466,ירושלים,יהודי,ממלכתי דתי,מוכר,יסודי ועליונה,1.0,34.26315789473684,23526.048728945934,0.0,20083.329431643622,408.65955453149,2920.2439938556067,127.40444323165922,-13.588694316436252,0.0,0.0384047267355982,6.519147287940395,85.38109090909091,91.06348623853212,0.3,0.8899082568807339,110.0,109.0,651.0,26.0,15315457.722543806,0.0,13074247.46,266037.37,1901078.84,82940.29254381015,-8846.24,0.0,88.22228857381151,219.0,5.393627546352362,False,False,-1.007015650230052,-0.5312620771253385,False,False
140145,2015,ישיבת חורב,ירושלים,ירושלים,exact,2.0,-0.919,863795.0,,ירושלים,13.669091908796466,ירושלים,יהודי,ממלכתי דתי,מוכר,יסודי ועליונה,1.0,34.26315789473684,23526.048728945934,0.0,20083.329431643622,408.65955453149,2920.2439938556067,127.40444323165922,-13.588694316436252,0.0,0.0384047267355982,6.519147287940395,85.95598214285714,90.9185576923077,0.3303571428571428,0.7657657657657657,112.0,111.0,651.0,26.0,15315457.722543806,0.0,13074247.46,266037.37,1901078.84,82940.29254381015,-8846.24,0.0,88.43726991758243,223.0,5.4116460518550396,False,False,-1.0027114223933842,-0.5224140113960972,False,False
140145,2016,ישיבת חורב,ירושלים,ירושלים,exact,2.0,-0.919,863795.0,,ירושלים,13.669091908796466,ירושלים,יהודי,ממלכתי דתי,מוכר,יסודי ועליונה,1.0,34.26315789473684,23526.048728945934,0.0,20083.329431643622,408.65955453149,2920.2439938556067,127.40444323165922,-13.588694316436252,0.0,0.0384047267355982,6.519147287940395,86.83639175257731,93.3,0.5233644859813084,0.9150943396226416,107.0,106.0,651.0,26.0,15315457.722543806,0.0,13074247.46,266037.37,1901078.84,82940.29254381015,-8846.24,0.0,90.06819587628866,213.0,5.365976015021851,True,False,-1.0825507354319945,-0.579335481521548,False,True
140160,2013,ישיבת ים לצעירים,ירושלים,ירושלים,exact,2.0,-0.919,863795.0,,ירושלים,13.669091908796466,ירושלים,יהודי,ממלכתי דתי,רשמי,"חט""ב ועליונה",1.0,29.83333333333333,22260.959502235124,5352.363704748604,15629.887234636872,825.7837150837989,167.2245810055866,297.69400977701747,-11.993743016759778,0.0733519553072625,0.0,5.883322388488279,84.54929577464789,87.07922077922079,0.2253521126760563,0.4805194805194805,71.0,77.0,358.0,0.0,7969423.501800174,1916146.2063,5595499.630000001,295630.57,59866.4,106574.45550017226,-4293.76,26.26,85.81425827693434,148.0,5.003946305945459,False,False,-1.0443817492443184,-0.4530720385563018,False,False
140160,2014,ישיבת ים לצעירים,ירושלים,ירושלים,exact,2.0,-0.919,863795.0,,ירושלים,13.669091908796466,ירושלים,יהודי,ממלכתי דתי,רשמי,"חט""ב ועליונה",1.0,29.83333333333333,22260.959502235124,5352.363704748604,15629.887234636872,825.7837150837989,167.2245810055866,297.69400977701747,-11.993743016759778,0.0733519553072625,0.0,5.883322388488279,78.58520833333334,85.851320754717,0.1724137931034483,0.4666666666666667,58.0,60.0,358.0,0.0,7969423.501800174,1916146.2063,5595499.630000001,295630.57,59866.4,106574.45550017226,-4293.76,26.26,82.21826454402517,118.0,4.77912349311153,False,False,-1.0188824456849503,-0.4415360369382515,False,False
140160,2015,ישיבת ים לצעירים,ירושלים,ירושלים,exact,2.0,-0.919,863795.0,,ירושלים,13.669091908796466,ירושלים,יהודי,ממלכתי דתי,רשמי,"חט""ב ועליונה",1.0,29.83333333333333,22260.959502235124,5352.363704748604,15629.887234636872,825.7837150837989,167.2245810055866,297.69400977701747,-11.993743016759778,0.0733519553072625,0.0,5.883322388488279,79.3054411764706,84.7968253968254,0.1911764705882352,0.4558823529411764,68.0,68.0,358.0,0.0,7969423.501800174,1916146.2063,5595499.630000001,295630.57,59866.4,106574.45550017226,-4293.76,26.26,82.051133286648,136.0,4.919980925828125,False,False,-1.0401768529595965,-0.4446657124421379,False,False
140160,2016,ישיבת ים לצעירים,ירושלים,ירושלים,exact,2.0,-0.919,863795.0,,ירושלים,13.669091908796466,ירושלים,יהודי,ממלכתי דתי,רשמי,"חט""ב ועליונה",1.0,29.83333333333333,22260.959502235124,5352.363704748604,15629.887234636872,825.7837150837989,167.2245810055866,297.69400977701747,-11.993743016759778,0.0733519553072625,0.0,5.883322388488279,80.81868852459016,85.55584615384616,0.2786885245901639,0.4307692307692308,61.0,65.0,358.0,0.0,7969423.501800174,1916146.2063,5595499.630000001,295630.57,59866.4,106574.45550017226,-4293.76,26.26,83.18726733921815,126.0,4.844187086458591,False,False,-1.1337681143591047,-0.46121787641241796,False,False
140186,2013,"תורני ע""ש פ. הימלפרב",ירושלים,ירושלים,exact,2.0,-0.919,863795.0,,ירושלים,13.669091908796466,ירושלים,יהודי,ממלכתי דתי,רשמי,"חט""ב ועליונה",1.0,29.52380952380953,21877.481262512887,7867.694062258063,11886.198322580636,1223.2853225806448,333.58720967741937,104.03005509353764,-13.522580645161293,0.1355725806451612,0.0372670807453416,6.4692503167957724,83.68,87.75555555555556,0.1463414634146341,0.7407407407407407,82.0,81.0,620.0,24.0,13564038.38275799,4877970.318599999,7369442.959999994,758436.8999999998,206824.07,64498.634157993336,-8384.0,84.05499999999999,85.71777777777778,163.0,5.099866427824199,False,False,-0.9699092436837351,-0.4560149892687137,False,False
140186,2014,"תורני ע""ש פ. הימלפרב",ירושלים,ירושלים,exact,2.0,-0.919,863795.0,,ירושלים,13.669091908796466,ירושלים,יהודי,ממלכתי דתי,רשמי,"חט""ב ועליונה",1.0,29.52380952380953,21877.481262512887,7867.694062258063,11886.198322580636,1223.2853225806448,333.58720967741937,104.03005509353764,-13.522580645161293,0.1355725806451612,0.0372670807453416,6.4692503167957724,81.48619469026549,84.66121951219512,0.2300884955752212,0.6829268292682927,113.0,123.0,620.0,24.0,13564038.38275799,4877970.318599999,7369442.959999994,758436.8999999998,206824.07,64498.634157993336,-8384.0,84.05499999999999,83.0737071012303,236.0,5.4680601411351315,False,False,-1.0427154932374694,-0.4660271370151428,False,False
140186,2015,"תורני ע""ש פ. הימלפרב",ירושלים,ירושלים,exact,2.0,-0.919,863795.0,,ירושלים,13.669091908796466,ירושלים,יהודי,ממלכתי דתי,רשמי,"חט""ב ועליונה",1.0,29.52380952380953,21877.481262512887,7867.694062258063,11886.198322580636,1223.2853225806448,333.58720967741937,104.03005509353764,-13.522580645161293,0.1355725806451612,0.0372670807453416,6.4692503167957724,84.10194805194804,82.8788888888889,0.1558441558441558,0.717948717948718,77.0,78.0,620.0,24.0,13564038.38275799,4877970.318599999,7369442.959999994,758436.8999999998,206824.07,64498.634157993336,-8384.0,84.05499999999999,83.49041847041846,155.0,5.049856007249537,False,False,-0.9825562587635106,-0.45098958224311186,False,False
140186,2016,"תורני ע""ש פ. הימלפרב",ירושלים,ירושלים,exact,2.0,-0.919,863795.0,,ירושלים,13.669091908796466,ירושלים,יהודי,ממלכתי דתי,רשמי,"חט""ב ועליונה",1.0,29.52380952380953,21877.481262512887,7867.694062258063,11886.198322580636,1223.2853225806448,333.58720967741937,104.03005509353764,-13.522580645161293,0.1355725806451612,0.0372670807453416,6.4692503167957724,80.72679611650486,83.45718446601941,0.1941747572815534,0.7669902912621359,103.0,103.0,620.0,24.0,13564038.38275799,4877970.318599999,7369442.959999994,758436.8999999998,206824.07,64498.634157993336,-8384.0,84.05499999999999,82.09199029126214,206.0,5.332718793265369,False,False,-1.0376743460207112,-0.47184085339382453,False,False
140202,2013,"אמי""ת שחר",בית שמש,בית שמש,exact,2.0,-1.214,103630.0,,בית שמש,11.548591791847038,ירושלים,יהודי,ממלכתי דתי,רשמי,"חט""ב ועליונה",4.0,23.4,39251.744540292406,13484.383767236468,21765.3858974359,2728.139287749288,311.3900284900285,968.988693283861,-6.543133903133904,0.2241310541310541,0.0689655172413793,5.934894195619588,69.57,72.52684210526316,0.0,0.1739130434782608,45.0,46.0,351.0,26.0,13777362.333642635,4733018.7023,7639650.450000001,957576.89,109297.9,340115.0313426352,-2296.6400000000003,78.67,71.04842105263157,91.0,4.5217885770490405,False,False,-1.0214025302609426,-0.4412798214746765,False,False
140202,2014,"אמי""ת שחר",בית שמש,בית שמש,exact,2.0,-1.214,103630.0,,בית שמש,11.548591791847038,ירושלים,יהודי,ממלכתי דתי,רשמי,"חט""ב ועליונה",4.0,23.4,39251.744540292406,13484.383767236468,21765.3858974359,2728.139287749288,311.3900284900285,968.988693283861,-6.543133903133904,0.2241310541310541,0.0689655172413793,5.934894195619588,69.41,81.13976744186047,0.0,0.3023255813953488,42.0,43.0,351.0,26.0,13777362.333642635,4733018.7023,7639650.450000001,957576.89,109297.9,340115.0313426352,-2296.6400000000003,78.67,75.27488372093023,85.0,4.454347296253507,False,False,-1.0563567556102298,-0.4415646832341384,False,False
140202,2015,"אמי""ת שחר",בית שמש,בית שמש,exact,2.0,-1.214,103630.0,,בית שמש,11.548591791847038,ירושלים,יהודי,ממלכתי דתי,רשמי,"חט""ב ועליונה",4.0,23.4,39251.744540292406,13484.383767236468,21765.3858974359,2728.139287749288,311.3900284900285,968.988693283861,-6.543133903133904,0.2241310541310541,0.0689655172413793,5.934894195619588,74.93466666666667,79.61,0.0,0.2622950819672131,60.0,61.0,351.0,26.0,13777362.333642635,4733018.7023,7639650.450000001,957576.89,109297.9,340115.0313426352,-2296.6400000000003,78.67,77.27233333333334,121.0,4.804021044733257,False,False,-1.0442306257324234,-0.43814776880848144,False,False
140202,2016,"אמי""ת שחר",בית שמש,בית שמש,exact,2.0,-1.214,103630.0,,בית שמש,11.548591791847038,ירושלים,יהודי,ממלכתי דתי,רשמי,"חט""ב ועליונה",4.0,23.4,39251.744540292406,13484.383767236468,21765.3858974359,2728.139287749288,311.3900284900285,968.988693283861,-6.543133903133904,0.2241310541310541,0.0689655172413793,5.934894195619588,75.09249999999999,78.3025,0.0,0.2321428571428571,52.0,56.0,351.0,26.0,13777362.333642635,4733018.7023,7639650.450000001,957576.89,109297.9,340115.0313426352,-2296.6400000000003,78.67,76.69749999999999,108.0,4.6913478822291435,False,False,-1.0359838217229373,-0.4393017569858828,False,False
