semel,school_name_budget,budget_year,district,authority_name,authority_code,sector,supervision,legal_status,education_stage,education_type,nurture_quintile_raw,strength_band,students_regular,students_special,classes_regular,avg_class_size,budget_total,cost_teaching,cost_tuition,cost_perimeter,cost_projects,cost_purchases,cost_transport,hours_private,nurture_quintile
611822,"ב""י נתיבות נוה יעקב",תשעה,דרום,נתיבות,2469,יהודי,חרדי,מוכר,יסודי בלבד,רגיל,יסודי 3,בינוני,186,18,7.5,23.25,3561367.580578153,0.0,0.0,328899.38000000006,59190.87999999999,16003.670578152836,-1425.6,0.0,3.0
611830,אילנות,תשעה,דרום,אשקלון,71001,יהודי,ממלכתי,רשמי,יסודי בלבד,רגיל,יסודי 3,בינוני,572,13,19.0,30.105263157894736,7640773.15773919,6741257.5972,0.0,730193.53,-19989.940000000002,191181.9705391902,-4678.4,154.0,3.0
611863,עומרים,תשעה,דרום,עומר,6668,יהודי,ממלכתי,רשמי,יסודי בלבד,רגיל,יסודי 1,חזק,808,0,24.0,33.666666666666664,9546690.021828,8818172.532,0.0,685917.72,19672.82,34378.26982799842,-11451.32,205.72,1.0
611905,יד שבתאי,תשעה,דרום,אשדוד,703,יהודי,ממלכתי דתי,רשמי,יסודי בלבד,רגיל,יסודי 5,חלש,146,0,6.0,24.333333333333332,3130544.504431457,2598499.7693999996,0.0,185031.41999999998,-266998.95,614336.2650314571,-324.0,58.02,5.0
611939,מצפה,תשעה,דרום,באר שבע,90001,יהודי,ממלכתי,רשמי,יסודי בלבד,רגיל,יסודי 5,חלש,233,0,9.0,25.88888888888889,4536542.925836505,3867339.1497,0.0,309043.14,-183070.34,541527.8961365051,-1105.32,87.06,5.0
611947,"ב""י חורב אשדוד",תשעה,דרום,אשדוד,703,יהודי,חרדי,מוכר,יסודי בלבד,רגיל,יסודי 2,בינוני - חזק,721,24,24.0,30.041666666666668,8067379.729463472,0.0,0.0,693533.0400000002,114503.56,47712.729463471806,-8253.6,0.0,2.0
611962,המגינים,תשעה,דרום,אשדוד,703,יהודי,ממלכתי,רשמי,יסודי בלבד,רגיל,יסודי 5,חלש,245,25,8.0,30.625,4295060.401886431,3606788.4913999997,0.0,440227.9000000001,-182663.5,431853.8304864308,-1146.32,84.87,5.0
612028,"אפרים בן דוד-ז""ל",תשעה,דרום,קרית גת,26302,יהודי,ממלכתי,רשמי,יסודי בלבד,רגיל,יסודי 4,חלש - בינוני,274,22,11.0,24.90909090909091,5815662.862006118,4789665.7369,0.0,533139.47,-87224.26000000001,578751.3551061185,-1477.84,103.4,4.0
612044,יעלים,תשעה,דרום,אילת,26005,יהודי,ממלכתי,רשמי,יסודי בלבד,רגיל,יסודי 5,חלש,277,36,12.0,23.083333333333332,5626836.1271751765,5048026.738,0.0,452540.57000000007,-78597.67000000001,203397.60917517613,-1339.52,109.96,5.0
612051,הראל,תשעה,דרום,קרית מלאכי,10348,יהודי,ממלכתי דתי,רשמי,יסודי בלבד,רגיל,יסודי 4,חלש - בינוני,270,11,12.0,22.5,6864474.342532534,5397226.9998,0.0,550659.4399999998,-175990.09999999998,1091461.6027325348,-1692.0,135.15,4.0
612101,(שערי ציון (מעורב,תשעה,דרום,אשדוד,703,יהודי,חרדי,מוכר,יסודי בלבד,רגיל,יסודי 4,חלש - בינוני,101,0,4.5,14.428571428571429,1226538.8447892775,0.0,0.0,95414.73999999999,9649.9,8623.204789277672,-633.6,0.0,4.0
612119,מורשת ישורון,תשעה,דרום,אופקים,315,יהודי,ממלכתי דתי,רשמי,יסודי בלבד,רגיל,יסודי 3,בינוני,267,0,11.0,24.272727272727273,5575886.633434777,4589666.6172,0.0,369021.62,-136165.41999999998,752624.5362347772,-2069.12,112.33,3.0
612135,מעלה שחרות,תשעה,דרום,חבל אילות,5300000,יהודי,ממלכתי,רשמי,יסודי בלבד,רגיל,יסודי 3,בינוני,397,0,12.0,33.083333333333336,5295184.916752371,4657049.3196,0.0,437099.84,-128976.28,333329.7971523717,-3317.76,96.50999999999999,3.0
612168,בית יעקב סיני,תשעה,דרום,אופקים,315,יהודי,חרדי,מוכר,יסודי בלבד,רגיל,לא מחושב,,94,0,4.0,11.75,1295947.93,0.0,0.0,165285.51,11580.400000000001,0.0,0.0,0.0,
612218,דקלים,תשעה,דרום,דימונה,22004,יהודי,ממלכתי,רשמי,יסודי בלבד,רגיל,יסודי 4,חלש - בינוני,292,11,11.0,26.545454545454547,5850159.250743516,4880732.105400001,0.0,479653.9,-130994.76000000001,619852.7253435138,-1893.12,110.13,4.0
612226,"ת""ת בית ישראל",תשעה,דרום,אשדוד,703,יהודי,חרדי,מוכר,יסודי בלבד,רגיל,יסודי 4,חלש - בינוני,335,0,15.0,22.333333333333332,4189239.2624524944,0.0,0.0,366745.32,32604.6,4290.78245249426,-2487.24,0.0,4.0
612234,"חב""ד בנות",תשעה,דרום,קרית מלאכי,10348,יהודי,ממלכתי דתי,רשמי,יסודי בלבד,רגיל,יסודי 2,בינוני - חזק,429,0,15.0,28.6,7444338.442211096,6055075.527,0.0,555461.5499999999,-257257.44000000003,1092241.3652110966,-3990.96,146.17,2.0
612242,שיטים,תשעה,דרום,הערבה התיכונה,5400000,יהודי,ממלכתי,רשמי,יסודי בלבד,רגיל,יסודי 4,חלש - בינוני,419,0,15.0,27.933333333333334,5636652.7943527065,4863168.2568,0.0,459494.95,16416.65,300770.05755270616,-3197.12,96.75999999999999,4.0
612267,"ת""ת וב""י גור",תשעה,דרום,קרית גת,26302,יהודי,חרדי,מוכר,יסודי בלבד,רגיל,יסודי 3,בינוני,249,0,11.0,22.636363636363637,3107201.352567472,0.0,0.0,283202.3,25152.2,3019.002567472208,-1877.2,0.0,3.0
612275,"אמירים תל""י",תשעה,דרום,באר שבע,90001,יהודי,ממלכתי,רשמי,יסודי בלבד,רגיל,יסודי 5,חלש,206,26,9.0,22.88888888888889,5696711.658184015,4788607.4336,0.0,510925.13,-200135.51,595568.8045840162,-1062.6,99.86,5.0
612283,הראל,תשעה,דרום,אשדוד,703,יהודי,ממלכתי,רשמי,יסודי בלבד,רגיל,יסודי 5,חלש,201,0,7.0,28.714285714285715,3246924.0256870636,2837664.652,0.0,250034.27,-145398.22000000003,302641.4836870637,-826.56,60.39,5.0
612325,מרחבים,תשעה,דרום,מרחבים,4200000,יהודי,ממלכתי,רשמי,יסודי בלבד,רגיל,יסודי 2,בינוני - חזק,383,0,14.0,27.357142857142858,6501053.929901855,5444344.4052,0.0,520727.80000000005,-244669.13999999998,781099.7447018563,-3257.28,119.14999999999999,2.0
612333,רעים,תשעה,דרום,אשדוד,703,יהודי,ממלכתי,רשמי,יסודי בלבד,רגיל,יסודי 3,בינוני,331,23,12.0,27.583333333333332,5411220.060691272,4675169.271199999,0.0,533322.72,-169492.53999999998,372050.9294912723,-2638.72,99.31,3.0
612341,"ת""ת כלל חסידי",תשעה,דרום,אשדוד,703,יהודי,חרדי,פטור,יסודי בלבד,רגיל,יסודי 3,בינוני,158,0,7.5,19.75,762343.764364108,0.0,0.0,35881.32,2794.2200000000003,1769.4723409324645,-1224.6,0.0,3.0
612358,טללים,תשעה,דרום,ערד,25601,יהודי,ממלכתי דתי,רשמי,יסודי בלבד,רגיל,יסודי 4,חלש - בינוני,172,0,7.5,21.5,4290291.867792501,3541780.9192000004,0.0,270870.51,-171159.69,603149.0085925015,-968.32,82.00999999999999,4.0
612374,אופיר,תשעה,דרום,אילת,26005,יהודי,ממלכתי,רשמי,יסודי בלבד,רגיל,יסודי 5,חלש,262,26,11.0,23.818181818181817,5813489.517296251,5043254.544643565,0.0,582741.17,-57594.56000000001,240317.1626526876,-845.6,103.82,5.0
612382,יהלום,תשעה,דרום,אשדוד,703,יהודי,ממלכתי דתי,רשמי,יסודי בלבד,רגיל,יסודי 4,חלש - בינוני,312,34,12.0,26.0,6011373.522508821,5117060.723,0.0,580028.79,-164335.93999999997,481096.34950882185,-2476.4,113.34,4.0
612408,שילה,תשעה,דרום,אשדוד,703,יהודי,ממלכתי דתי,רשמי,יסודי בלבד,רגיל,יסודי 4,חלש - בינוני,199,0,7.0,28.428571428571427,3606090.825942596,3147164.9004,0.0,247697.57,-135720.47,348237.78554259625,-1288.96,72.57,4.0
612416,"ת""ת אור מנחם",תשעה,דרום,אשקלון,71001,יהודי,ממלכתי דתי,רשמי,יסודי בלבד,רגיל,יסודי 4,חלש - בינוני,209,12,10.0,20.9,5060840.627499126,4267842.1904,0.0,346988.17000000004,-198817.09999999998,643503.1670991253,-1484.2,99.82000000000001,4.0
612424,בית יעקב החדיש,תשעה,דרום,אשדוד,703,יהודי,חרדי,מוכר,יסודי בלבד,רגיל,יסודי 4,חלש - בינוני,225,0,8.0,28.125,1378246.8810078774,0.0,0.0,0.0,1343600.53,36293.35100787746,-1647.0,0.0,4.0
612440,שחר,תשעה,דרום,אשדוד,703,יהודי,ממלכתי דתי,רשמי,יסודי בלבד,רגיל,יסודי 4,חלש - בינוני,275,13,12.0,22.916666666666668,5212332.235378126,4550292.4828,0.0,408465.04000000004,-153774.55,406663.4225781266,-2122.56,99.82,4.0
612457,"ת""ת ובי' שילה דימונה",תשעה,דרום,דימונה,22004,יהודי,חרדי,מוכר,יסודי בלבד,רגיל,יסודי 5,חלש,165,0,7.0,20.625,2966982.181969847,0.0,0.0,285636.02999999997,-87132.86999999998,392612.1119698472,-678.24,0.0,5.0
612473,נוף ים א',תשעה,דרום,אשקלון,71001,יהודי,ממלכתי,רשמי,יסודי בלבד,רגיל,יסודי 2,בינוני - חזק,540,8,16.0,33.75,6960689.438088455,6183340.6489,0.0,706294.64,31307.600000000002,45719.74918845437,-5973.2,141.51,2.0
612481,תומר,תשעה,דרום,באר שבע,90001,יהודי,ממלכתי,רשמי,יסודי בלבד,רגיל,יסודי 5,חלש,254,25,10.0,25.4,5260719.310767002,4440718.2802,0.0,507223.3300000001,-206090.27000000002,517069.8105670024,-1010.24,89.75999999999999,5.0
612515,רותם,תשעה,דרום,אשקלון,71001,יהודי,ממלכתי,רשמי,יסודי בלבד,רגיל,יסודי 5,חלש,538,27,19.0,28.31578947368421,9585530.248995999,7848427.766435644,0.0,838008.7599999999,-373766.52,1269335.6425603554,-2092.2,179.3,5.0
612523,נווה ציון - ורדימון,תשעה,דרום,אשקלון,71001,יהודי,ממלכתי דתי,רשמי,יסודי בלבד,רגיל,יסודי 3,בינוני,257,11,10.0,25.7,5642138.382900368,4336994.632,0.0,559331.1200000001,-210489.62000000002,958497.4509003689,-2195.2,101.88,3.0
612549,אבישור,תשעה,דרום,ערד,25601,יהודי,ממלכתי,רשמי,יסודי בלבד,רגיל,יסודי 5,חלש,245,9,10.0,24.5,4508519.985300343,3813378.0746,0.0,427606.51000000007,-191478.39,457437.15070034313,-1231.76,88.01,5.0
612556,"שז""ר",תשעה,דרום,אשדוד,703,יהודי,ממלכתי,רשמי,יסודי בלבד,רגיל,יסודי 2,בינוני - חזק,382,24,12.0,31.833333333333332,5761882.792186969,4696705.5604,0.0,629487.19,-146963.62,587310.6217869684,-4656.96,102.45,2.0
612564,עציון גבר,תשעה,דרום,אילת,26005,יהודי,ממלכתי,רשמי,יסודי בלבד,רגיל,יסודי 5,חלש,363,9,13.0,27.923076923076923,5810492.628507851,5058616.007999999,0.0,496810.24,-161602.23000000004,417871.4105078514,-1202.8,107.57000000000001,5.0
612598,"ת""ת הדסים תפרח",תשעה,דרום,מרחבים,4200000,יהודי,חרדי,מוכר,יסודי בלבד,רגיל,יסודי 4,חלש - בינוני,212,13,10.0,21.2,4364503.993809622,0.0,0.0,519513.68999999994,119934.7,2381.173809623379,-1582.4,0.0,4.0
612648,"ב""י גור רובע ז'",תשעה,דרום,אשדוד,703,יהודי,חרדי,מוכר,יסודי בלבד,רגיל,יסודי 2,בינוני - חזק,960,0,29.0,33.10344827586207,9232643.48083029,0.0,0.0,739546.6699999999,81069.9,60015.41083028931,-11020.8,0.0,2.0
612655,נחלים,תשעה,דרום,מרחבים,4200000,יהודי,ממלכתי דתי,רשמי,יסודי בלבד,רגיל,יסודי 3,בינוני,224,0,9.0,24.88888888888889,4367851.290961461,3844859.3134,0.0,291120.86,-129033.20999999999,362653.6875614611,-1749.36,89.82,3.0
612713,יד חזון,תשעה,דרום,באר טוביה,3300000,יהודי,ממלכתי דתי,רשמי,יסודי בלבד,רגיל,יסודי 4,חלש - בינוני,242,0,11.0,22.0,5169711.254111629,4449750.335400001,0.0,306206.96,13447.130000000001,278776.3087116296,-1758.24,103.17,4.0
612721,יבוא ברינה,תשעה,דרום,נתיבות,2469,יהודי,חרדי,מוכר,יסודי בלבד,רגיל,יסודי 5,חלש,445,7,16.0,27.8125,6346861.224560625,0.0,0.0,528232.3900000001,-20110.36,576170.2745606245,-2702.48,0.0,5.0
612747,רננים,תשעה,דרום,אשדוד,703,יהודי,ממלכתי,רשמי,יסודי בלבד,רגיל,יסודי 3,בינוני,508,27,16.0,31.75,7155128.195212318,6167392.047599999,0.0,734495.2700000001,-172490.78999999998,424270.06761231844,-4155.2,142.98000000000002,3.0
612770,נווה עמרם,תשעה,דרום,דימונה,22004,יהודי,ממלכתי,רשמי,יסודי בלבד,רגיל,יסודי 4,חלש - בינוני,430,0,15.0,28.666666666666668,7068081.232758888,5846525.043,0.0,562234.11,-191684.89,851265.6497588871,-3067.08,133.78,4.0
612788,גבים,תשעה,דרום,באר שבע,90001,יהודי,ממלכתי,רשמי,יסודי בלבד,רגיל,יסודי 5,חלש,378,28,14.0,27.0,7716344.3126462335,6193491.2012,0.0,655739.7999999999,-553871.76,1419445.2314462333,-1268.56,134.17,5.0
612812,עמית,תשעה,דרום,מיתר,12682,יהודי,ממלכתי,רשמי,יסודי בלבד,רגיל,יסודי 1,חזק,449,0,15.0,29.933333333333334,5596330.730821035,5076337.6836,0.0,501543.43999999994,959.390000000003,23782.05722103459,-6291.84,111.12,1.0
612838,"ב""י האחוד החסידי",תשעה,דרום,אשדוד,703,יהודי,חרדי,מוכר,יסודי בלבד,רגיל,יסודי 2,בינוני - חזק,225,0,9.0,25.0,2690508.1498624054,0.0,0.0,224971.66,21275.0,28336.349862405026,-2736.0,0.0,2.0
612846,ז'בוטינסקי,תשעה,דרום,שדרות,10314,יהודי,ממלכתי,רשמי,יסודי בלבד,רגיל,יסודי 5,חלש,174,14,6.0,29.0,4064431.4657004806,3435080.191599999,0.0,273244.07999999996,-77545.17000000001,431294.20410048106,-450.24,73.34,5.0
612853,(אילת השחר (מעורב,תשעה,דרום,אילת,26005,יהודי,חרדי,מוכר,יסודי בלבד,רגיל,יסודי 5,חלש,204,0,8.5,22.666666666666668,3170179.0421158983,0.0,0.0,402791.04000000004,24679.800000000003,1979.3221158986005,-1017.12,0.0,5.0
612879,"ת""ת נטעי ראובן",תשעה,דרום,נתיבות,2469,יהודי,חרדי,מוכר,יסודי בלבד,רגיל,יסודי 3,בינוני,170,0,7.5,21.25,2245307.0169675704,0.0,0.0,227032.76,21183.8,12902.03696757063,-1279.68,0.0,3.0
612887,"ת""ת תורת שמשון",תשעה,דרום,אופקים,315,יהודי,חרדי,פטור,יסודי בלבד,רגיל,יסודי 4,חלש - בינוני,200,0,8.0,25.0,787948.6489204175,0.0,0.0,0.0,3288.56,2257.8216632522112,-1317.68,0.0,4.0
612895,"ת""ת פלא יועץ",תשעה,דרום,אשקלון,71001,יהודי,חרדי,מוכר,יסודי בלבד,רגיל,יסודי 4,חלש - בינוני,160,7,6.5,20.0,2715263.9760164353,0.0,0.0,242956.53999999998,-105924.03000000003,383237.49601643474,-1054.08,0.0,4.0
612903,דקל,תשעה,דרום,אשקלון,71001,יהודי,ממלכתי,רשמי,יסודי בלבד,רגיל,יסודי 5,חלש,308,23,12.0,25.666666666666668,6828375.301178242,5601364.1422,0.0,566968.65,-267802.98,926404.3689782422,-1367.28,121.64,5.0
612911,צפרירים,תשעה,דרום,אשדוד,703,יהודי,ממלכתי,רשמי,יסודי בלבד,רגיל,יסודי 2,בינוני - חזק,471,0,15.0,31.4,6093171.147613891,5263987.966,0.0,645806.78,-161718.34,349786.7416138906,-4692.0,122.39,2.0
612929,חזון יעקב,תשעה,דרום,אשדוד,703,יהודי,ממלכתי דתי,רשמי,יסודי בלבד,רגיל,יסודי 4,חלש - בינוני,353,0,13.0,27.153846153846153,5398554.332021457,4698188.541,0.0,416403.36000000004,-180836.98,434033.71102145774,-1952.16,101.09,4.0
612945,אביר יעקב,תשעה,דרום,אופקים,315,יהודי,ממלכתי דתי,רשמי,יסודי בלבד,רגיל,יסודי 5,חלש,158,0,6.0,26.333333333333332,3647324.231967278,3028410.3342,0.0,224428.05000000005,-67542.14,459912.22776727815,-692.64,72.41,5.0
612960,"יח""ד",תשעה,דרום,אשדוד,703,יהודי,ממלכתי,רשמי,יסודי בלבד,רגיל,יסודי 2,בינוני - חזק,466,9,15.0,31.066666666666666,6219152.940903917,5408187.796799999,0.0,660796.47,-125602.62000000001,277531.2941039181,-4568.4,122.07,2.0
612978,אוריין,תשעה,דרום,באר שבע,90001,יהודי,ממלכתי,רשמי,יסודי בלבד,רגיל,יסודי 5,חלש,291,27,11.0,26.454545454545453,5544771.851008209,4687198.1676,0.0,532686.99,-150253.88,473613.73340820876,-1281.56,90.43,5.0
612994,"חב""ד בנים",תשעה,דרום,קרית מלאכי,10348,יהודי,ממלכתי דתי,רשמי,יסודי בלבד,רגיל,יסודי 2,בינוני - חזק,319,72,16.0,19.9375,7858342.039965753,6639549.560588119,0.0,647163.3300000001,-129497.25999999998,704903.169377635,-3776.76,140.44,2.0
613000,צמח א',תשעה,דרום,אשדוד,703,יהודי,ממלכתי,רשמי,יסודי בלבד,רגיל,יסודי 3,בינוני,357,0,12.0,29.75,5102565.827699416,4389464.848,0.0,512802.38,-174699.31999999998,374814.2396994164,-2624.72,104.61999999999999,3.0
613026,המסילה -נתיבות משה,תשעה,דרום,אשקלון,71001,יהודי,חרדי,מוכר,יסודי בלבד,רגיל,יסודי 5,חלש,190,0,7.0,23.75,2921748.00237962,0.0,0.0,289497.80000000005,-110805.57,325285.03237961984,-890.4,0.0,5.0
613034,שובו-מעורב,תשעה,דרום,באר שבע,90001,יהודי,חרדי,מוכר,יסודי בלבד,רגיל,יסודי 4,חלש - בינוני,152,28,6.0,25.333333333333332,3686670.4718900598,0.0,0.0,480030.42,-37390.56000000001,326884.6818900601,-890.52,0.0,4.0
613067,"ת""ת באר מיים חיים",תשעה,דרום,באר שבע,90001,יהודי,חרדי,מוכר,יסודי בלבד,רגיל,יסודי 5,חלש,131,0,4.5,16.375,1679040.1640885896,0.0,0.0,222274.72,-59587.759999999995,185449.60408858952,-801.6,0.0,5.0
613075,"ת""ת וב""י תורת משה",תשעה,דרום,ירוחם,8318,יהודי,חרדי,מוכר,יסודי בלבד,רגיל,יסודי 5,חלש,62,0,3.5,8.857142857142858,1373942.3789781732,0.0,0.0,106124.55,-38085.299999999996,169058.4389781732,-287.04,0.0,5.0
